name,screen_name,description,followers_count,followers_count,friends_count,listed_count,favourites_count,created_at
sammy boy,wubbbie,stream yellow on all platforms,118,118,252,0,6059,Wed Oct 21 14:12:33 +0000 2015
bryANNA!,bwyanaa,,212,212,322,0,9269,Mon Jun 06 14:21:55 +0000 2016
🧸,11x_01,,831,831,102,13,18889,Sun Oct 05 04:12:25 +0000 2014
Austin Koenig,Austin_Kng,Smile more! Proud but never satisfied. 3-9-17❤️ @mackenziemcneel   #JS17,312,312,397,4,17404,Mon Nov 07 01:44:39 +0000 2011
cinco de julio,haveyoumetmusic,,267,267,838,3,46486,Mon Apr 29 05:32:31 +0000 2013
baby carti's baby daddy,awshitcj,yer nah,45,45,315,0,57303,Thu May 18 13:25:34 +0000 2017
¿Jimena?,awful_goblin,Abraca-fuck-you // chaotic idiot,27,27,115,0,1340,Mon Jan 27 07:41:01 +0000 2020
ur mum,moneyymonsee,°₊·ˈ∗♡( ˃̶᷇ ‧̫ ˂̶᷆ )♡∗ˈ‧₊°,156,156,143,0,6867,Thu Jun 28 06:45:16 +0000 2018
emma,emmatrevii,,9,9,53,0,2380,Sat Jan 26 19:50:20 +0000 2019
jaz ☄️,jazlean_saraia,21 n dumb ✨| LA photographer 📸 email me for all inquiries saraiajazlean@gmail.com 🤍,858,858,547,18,93807,Tue Jul 12 02:44:26 +0000 2011
Zion,Dorresx22,usmc,971,971,879,3,15776,Sat Feb 07 22:39:52 +0000 2015
christine,cwongmh,🇲🇾🇵🇭,33,33,62,0,813,Wed May 30 14:05:42 +0000 2018
Tachyon 🦍,gloopboy,Im a bad rapper,232,232,717,2,20115,Wed Feb 11 20:34:53 +0000 2015
shak88m🧢,brk_ndream,dm me if you tryna get clapped in 8 ball,13,13,27,0,2710,Wed Nov 21 19:51:53 +0000 2018
mike,Sus_Money,,539,539,391,2,7390,Tue Jul 02 03:19:06 +0000 2013
YEETUSDELETUS,FlyingCokeCan,I guarantee everything I say will be unfunny and useless.         https://t.co/RCILD8naq6,5,5,176,0,305,Thu Mar 08 13:11:04 +0000 2018
bruh,Dumbitchhotline,,3,3,194,0,2188,Wed Feb 20 10:25:55 +0000 2019
cam,publcwrks,racism hater,17,17,79,0,7769,Sun Mar 19 19:06:58 +0000 2017
Coin Ciroc,ETostenrude,Wuddup,149,149,274,0,8434,Tue Jan 29 15:55:07 +0000 2013
mia,miahvly,,157,157,715,0,15689,Sat Mar 02 19:39:06 +0000 2019
Carla Salgado,carlasalgado_,,351,351,326,1,11272,Mon Nov 23 10:22:42 +0000 2009
Jano On The Radi0,jano503_,jojo/jano/dumbass/total chum 6/19/19,73,73,409,1,15740,Sat Jul 28 05:24:57 +0000 2018
Evan Martin,Evangraymartin_,Die hard ECU fan. Friend zoned until the end of time. Snap:Evanmartinevan,68,68,117,1,2685,Thu Dec 18 19:12:36 +0000 2014
Danny MacDonald,YungDvnny,instagram: DannyMacDonald,333,333,566,0,26169,Fri Mar 27 13:33:08 +0000 2009
Quinn,QuinnPalanca,UIUC 2019,111,111,264,0,3438,Mon Nov 24 22:53:02 +0000 2014
nasty,takingnasty,,137,137,168,0,2066,Sun Nov 19 05:23:26 +0000 2017
𓁺,lucecitos,𝑡𝑒𝑎𝑐𝘩 𝑚𝑒 𝑒𝑚𝑝𝑎𝑡𝘩𝑦.,349,349,424,3,40622,Sun Mar 06 18:39:02 +0000 2016
bean,Brendathebean,i may be annoying but at least im vaccinated,2007,2007,954,9,89347,Thu Apr 17 22:30:52 +0000 2014
⎊Bryan,breynel29,,124,124,420,0,24388,Fri Dec 19 03:22:14 +0000 2014
Anthony Zamora,TheZambino,,277,277,272,1,4919,Sun Sep 16 18:29:59 +0000 2012
Belle,BelleofKirkland,ifilmshit.,1,1,41,0,28,Sat Jan 04 22:30:12 +0000 2020
walker,slunctureguy,,49,49,100,0,1405,Thu Feb 07 05:49:53 +0000 2019
🅱️rice Crowell,jayhawksblc,Have a Nice 👍🏼 steelers nation 👌🏼,232,232,547,0,12579,Sun Jul 20 21:20:21 +0000 2014
Josh,Josh_Swerve,trust ur ideas,400,400,366,2,37819,Wed Aug 10 12:12:24 +0000 2011
OMEO,_OMEO_21,Creative button pusher and knob twister. :),230,230,704,2,37737,Wed May 28 00:58:30 +0000 2014
Alberto Montilla,beetomonti,Poutine ina,401,401,371,0,4400,Sat Mar 03 09:39:41 +0000 2012
nickhel,n1ckhel,,281,281,301,0,18904,Tue Feb 23 08:57:51 +0000 2016
luciana (^:,travisabstract,fuck me then piss me off,123,123,220,0,18741,Wed Nov 25 02:37:13 +0000 2015
fall in love w me already,nettydvm,,130,130,244,0,32420,Mon Sep 16 18:57:08 +0000 2013
sabrina,Sabrinaperezer,🇩🇴,82,82,79,0,16321,Sun Aug 03 06:24:12 +0000 2014
M. Daydreamer,Daydreamer181,,7,7,29,0,322,Sat Mar 21 18:51:32 +0000 2015
Casie☼,casiequinn,,220,220,223,2,2723,Thu Nov 24 19:34:32 +0000 2011
Trevor Foxworth,thetrevortrev,"Life will try to say it is not a good day.
But, you have to say life is good!",13,13,405,0,1631,Fri Nov 11 18:06:42 +0000 2011
PLP 🐝 🇦🇺,Tetsuwooah,Kanye judging you and why the fuck you still reading dumb ass tf                                             :),37,37,618,0,49068,Thu Nov 24 01:54:04 +0000 2016
Abby,abby2_24,raw dogging reality,296,296,514,2,16178,Fri Dec 26 23:05:54 +0000 2014
crystal 💌,cryystalv,,343,343,306,0,16639,Thu Nov 26 07:35:52 +0000 2015
Truth Langmore,sirmxfly,"MxFLY
@boysnightinside #BNI",539,539,4249,9,35577,Mon Jan 03 09:35:46 +0000 2011
THAI,ThaiiXXS,alien invasion 2/14,165,165,161,2,8003,Sat Oct 20 18:04:40 +0000 2012
Cohlby,cohlhbhy,I like Lizzo,37,37,176,1,3482,Tue Feb 06 15:18:02 +0000 2018
* * matt :( 💕 *+ _,coochslayermatt,I hate fat hoes!! Seriously! - Young Thug,44,44,501,0,3594,Sun Oct 06 02:08:25 +0000 2019
jahosefets,jjahoesafets,🐛,57,57,792,0,27335,Thu Nov 04 16:44:53 +0000 2010
gixnni,gianni_montero,singer|producer,65,65,167,0,512,Mon Jun 30 21:02:13 +0000 2014
eli,eli_julian301,🎑,536,536,400,3,24658,Fri Apr 12 04:40:31 +0000 2013
Jalen Hooks 🥀,jalenhooks03,Stream #GoldenHour on all platforms!! #StayPositive #330,1271,1271,1117,8,107072,Mon Feb 18 14:34:29 +0000 2013
megan 🐛,springdaymegan,i miss lorde,281,281,216,1,78758,Sat Sep 02 19:26:20 +0000 2017
e madonna,emadonna_,,257,257,271,0,8451,Tue Mar 15 20:33:15 +0000 2011
Owen B,OwenCBradford,Samford Univ. picture taker. musician. avid American.,257,257,331,0,10123,Wed Jul 01 04:38:43 +0000 2015
Nick Turnquist,NickTurnquist,Geneseo 2021,557,557,453,0,17790,Sun Jul 12 23:31:46 +0000 2015
𝖆𝖑𝖊𝖈,AlecMendoza7,,185,185,364,0,10951,Sun Aug 11 06:17:15 +0000 2013
kaitlyn,Kaitlynm007,,99,99,119,0,3065,Mon Dec 30 03:12:46 +0000 2013
richa,sIowdncing,suffering sweet like sickness,271,271,447,2,50724,Wed Jan 28 17:13:28 +0000 2015
cyrus,cyrusthesixth,i'm just here,23,23,129,0,466,Mon Jan 06 14:47:18 +0000 2020
yam ☄️,catholicube,coco,169,169,374,0,26922,Sat Mar 16 22:26:40 +0000 2019
sugarfangz,sugarfangz,🖤 digital scrapbook 🖤,33,33,529,0,2161,Sun Oct 06 07:46:17 +0000 2019
Bourtedeux,lailolefleur,. Je suis le froid quand il pleut #uni #coffee #aninissanbeKwe #biochemist,278,278,829,8,10547,Tue Aug 10 02:48:36 +0000 2010
Abeer Ahmed,abeer_or_two,khs 21',23,23,90,0,878,Tue May 27 20:11:23 +0000 2014
Sarah,suuuurahh,"Life’s short, stunt it",1175,1175,651,2,24290,Thu May 10 16:00:48 +0000 2012
trevor 𓆏,chubbryork,not gay,91,91,236,0,4770,Fri Jan 11 19:23:18 +0000 2019
Cass,Cass02927800,,0,0,53,0,129,Mon Sep 24 04:12:58 +0000 2018
Mina P,mpavlovic201,,1,1,318,0,2,Fri May 26 21:37:42 +0000 2017
X,AlwaysWithLxve,X,5447,5447,3433,7,6843,Mon Apr 24 03:44:54 +0000 2017
𝔸𝕝𝕚𝕪𝕒𝕙,alieyahhhh,Stream “The Greatest Hits” EP and Worse 😎,29,29,220,0,5692,Sat Aug 04 22:15:51 +0000 2018
chamberlin,killchamberlin,dm me for beats @eastparkco,306,306,101,2,3629,Sat Feb 09 01:05:04 +0000 2013
ًryIee,arre6ga,#MOSEY: stream speed racin,1090,1090,180,44,112435,Sat Sep 15 19:04:39 +0000 2018
BIGNASX,dongobongo69,8=====D~,0,0,130,0,707,Tue Jul 16 04:57:28 +0000 2019
Gio,Caracciolo_Gio,UK ‘23 // sc: g3carr,301,301,509,1,17541,Wed Apr 29 00:11:07 +0000 2015
Mｪq,MiqueasRive,,42,42,78,0,5879,Sun Jul 26 21:27:09 +0000 2015
jovan 🤠,fvckwitjovan,byemilo fanpage,32,32,82,0,1937,Tue Aug 01 06:58:43 +0000 2017
dylan,dylanjul,this account is a dumpster fire,71,71,506,11,27524,Tue Jun 25 14:48:42 +0000 2013
ɯԋყ?,IUmtXk2E6fdJFtG,,0,0,78,0,8090,Fri Jan 18 06:43:52 +0000 2019
Nick Karshner,nickkarshner,Antisocial Extrovert,376,376,340,1,109888,Wed Jul 03 02:50:07 +0000 2013
huh,disgoostang,,32,32,98,0,6916,Tue Apr 23 20:45:13 +0000 2019
bryant,Bryant_Uribe,banana bread is pretty good,21,21,131,0,14378,Wed Jul 12 05:28:40 +0000 2017
jord,not____jordan,“appearing offline”,35,35,232,0,5841,Fri Jan 02 22:16:54 +0000 2015
ash,goldjoba,i love art ♓️,1148,1148,303,16,13018,Thu Jul 17 21:35:00 +0000 2014
Zach,Zboyer415,I make beats n stuff,216,216,169,0,952,Sat Jun 27 17:10:18 +0000 2015
lauren,lornwiilson,international twitter icon,156,156,218,1,18187,Sun Jan 06 22:06:03 +0000 2019
ava-jane,ava_18_jane,(:,20,20,58,0,913,Sun Jul 15 02:34:58 +0000 2018
Taylor,taylorrrhiggins,,414,414,373,0,2962,Sun Jan 15 06:15:54 +0000 2012
jondon,jondonnnnn,practice mindfulness 🦋🌼,58,58,104,0,2394,Sat Sep 16 21:08:41 +0000 2017
two stars on gta,scumgui,"hi, i touched frank ocean",123,123,142,0,8966,Sun Dec 30 01:18:36 +0000 2012
shrfh,sharifahaledrus,,113,113,111,1,3311,Thu Jul 24 13:36:28 +0000 2014
𝙙 𝙖 𝙣 𝙞 🧞‍♀️,dxni_banani,my goal in life is to become a coke addict go to rehab & do it all over again 🥴,72,72,187,0,15015,Thu Jun 21 02:17:17 +0000 2018
Hazmatic ㄣ⃒,czaisdead,"death before dishonor, i’d die for my brethren.",96,96,460,0,31123,Thu Jan 31 00:06:17 +0000 2019
that white boy Noah,Cnoah98,what's suicide from the top of the swing set?,39,39,481,0,6929,Thu Mar 09 09:14:36 +0000 2017
DumbassNoahVert,NoahCapulet,👽,133,133,38,0,3091,Sun Sep 29 21:58:40 +0000 2019
Blake,salazarblake,Former Wedding DJ from South Dakota,151,151,184,0,5101,Sat Jan 18 02:01:51 +0000 2014
TheMillionaireGoose,GGAMillion,,30,30,233,0,10630,Tue Jan 11 03:45:48 +0000 2011
Pete Marrufo,PeteMarrufo7,Midwestern State | Nursing,1019,1019,723,3,56868,Thu Dec 06 14:26:43 +0000 2012
j ✰,mid44s,#𝟏 𝐛𝐥𝐢𝐧𝐝 𝐚𝐧𝐝 𝐩𝐡𝐚𝐬𝐞𝐬 𝐞𝐧𝐭𝐡𝐮𝐬𝐢𝐚𝐬𝐭 | 𝟒𝟒𝟒 | xicana,285,285,261,2,3631,Fri May 04 07:05:22 +0000 2018
Rey,iiiiRey,YEAH AIGHT,93,93,201,0,8745,Thu Apr 06 03:48:54 +0000 2017
jo,melatonin_666,"one foot in the grave, the other on a banana peel",146,146,374,0,5518,Thu Apr 23 23:02:44 +0000 2009
P△rtTime,zaccm_art,"⏮ART⏭
https://t.co/tj7LzuzxS5



                                🔼I don't mess with social media alot. That shit is weird🔼",81,81,524,1,16974,Thu Dec 26 20:03:22 +0000 2013
nick,nicksimaa,he/him,202,202,479,0,24017,Fri Sep 04 22:36:10 +0000 2015
gina,g___marie,will solve any crime by dinner time,242,242,240,0,37645,Sun Feb 12 03:36:04 +0000 2012
Simon,CheistwerSimon,"""The herd is many, but the herd is one"" -John Krasinski",121,121,474,0,18473,Sun Sep 28 15:36:46 +0000 2014
Kole Miller,KoleMiller77,zuckcheenee instead of zucchini,44,44,203,0,2736,Fri Jul 07 05:36:00 +0000 2017
A BOY IS A GUN *,versacecumrag,whoever got my voodoo doll lick the nuts for me,112,112,289,1,31441,Wed Sep 19 02:50:35 +0000 2012
Quarantyler,BigdomeTyler,uhhhh,150,150,174,2,75845,Sat Sep 20 17:32:14 +0000 2014
Mile,miles_moore,🌼,494,494,478,0,18710,Wed Nov 24 07:29:11 +0000 2010
André DeSaint,andredesaint,“it’s dark outside & inside too” EP - out now everywhere!!!,1089,1089,887,12,18080,Tue Feb 10 15:21:19 +0000 2009
gavin,gavvin_,uc davis,538,538,677,1,9254,Thu Aug 16 04:36:46 +0000 2012
maria wyrona,qquiwy,cant go wrong if u do u,109,109,147,0,14934,Sat May 04 09:01:19 +0000 2013
Peyton Johnson,peytonBjohnson9,UT18,80,80,198,0,2727,Wed May 21 03:11:32 +0000 2014
ac,lol_wsp,i only use twitter to follow my favs and find funny shit :),3,3,148,0,750,Fri Nov 02 21:38:19 +0000 2018
Cesar,cesarg9372,,79,79,185,0,2461,Mon May 25 08:29:52 +0000 2015
Jeremiah Kirsch,kirschjeremiah,,1765,1765,282,4,22787,Thu Mar 22 00:31:17 +0000 2012
Simon Earl,SimonEarl7,music & entertainment business @ferriseu @mebaferris,23,23,49,0,110,Sat Jan 11 03:37:32 +0000 2020
¡shutup!,mmyluvr,ayooo,7,7,47,0,844,Wed Jul 03 22:36:31 +0000 2019
A,blondedbreauxx,,4,4,75,0,3529,Mon Aug 12 14:22:03 +0000 2019
black cartman tho,bluddercoz,"My debut EP, Music to Play While Listening to Music, is available on all streaming services. I made it myself ❤️ I also take photos @krismalikphotography on IG",23,23,229,0,8035,Sun Nov 17 04:23:39 +0000 2019
ant,anthonyindeed,homie based,33,33,174,0,10083,Thu Aug 23 23:43:31 +0000 2018
Isaac Good,BigSqueezie10,,70,70,202,0,3982,Wed Jan 25 14:36:25 +0000 2017
daisy,ddddazze,,61,61,225,0,1317,Sat Oct 14 22:09:15 +0000 2017
Grace,gracegernatt,,113,113,112,0,4096,Thu Nov 16 21:15:20 +0000 2017
˗ˏˋ αlejandro ˊˎ˗,OneGuyAlex,Senior (4/4) @ Porter • wannabe bmxer/skater • Artist • Designer • Editor,201,201,625,0,22579,Sat Nov 21 17:33:20 +0000 2015
🤍,__natttt,,325,325,312,0,5336,Mon Sep 05 18:46:04 +0000 2016
Cole,colecaldwell23,Juke Jam,135,135,114,0,15876,Thu Jan 12 02:54:54 +0000 2017
𝚍. ☼,haiii_diamond,"visual stylist ☼ o’ahu, hawai’i",387,387,253,5,30533,Sat May 23 03:56:25 +0000 2009
🪐alison,alisonsayers_,orange soda shorty,425,425,386,1,20654,Thu Nov 21 02:03:27 +0000 2013
juulianna 🧃,lee_ehn,5.5 who tweets like a 9,181,181,781,0,8856,Mon Jan 23 17:07:47 +0000 2017
Raspy Taylor,RaspyTaylor,Creator. // mgmt: beatnykmusic@gmail.com,606,606,641,2,10477,Wed Jan 08 02:22:19 +0000 2014
☆*:.｡. Pinche Al .｡.:*☆,pepperedAV13,soy baboso,420,420,1535,3,50330,Tue Dec 09 16:06:56 +0000 2014
SYDNIE***,sydnieavery,author of orange juice with pulp 🍊 https://t.co/RJZbzViHog,159409,159409,355,449,53900,Fri Apr 17 22:27:00 +0000 2015
no estoy bien ayuda,cactusfran,al lobby pete,14,14,197,0,937,Sun Nov 06 18:53:01 +0000 2011
ange 🍯 gimme love,BLINDINGIlGHTS,you look so happy when i’m not with you,254,254,114,14,1661,Sat Nov 16 00:34:03 +0000 2019
miguel molina,migillmolina,the return of pimp shrimp,43,43,233,0,2405,Wed Jan 02 21:36:47 +0000 2019
Xavier Kumar,JustTetra2,Official Instagram Account Of Barrack Obama,12,12,358,0,354,Sun Feb 21 01:19:42 +0000 2016
morgan,mogozz3,she/her,199,199,103,1,25957,Fri Feb 07 01:17:20 +0000 2014
kennedy roberts,kennnrobb2,pnw ‘23,25,25,99,0,6635,Sun Feb 03 00:22:31 +0000 2019
Alexia,AlexiaDuryea,✨✨✨,521,521,804,1,20885,Wed Jul 25 16:19:31 +0000 2012
awfl,awful_stoffle,Music Addict and Producer,74,74,538,0,6888,Wed Mar 22 17:13:36 +0000 2017
Fabio,Fabio301298,51-50,17,17,316,0,2571,Fri Sep 01 11:26:08 +0000 2017
Rick,_rickychen,mchs '19 cal '23,145,145,158,0,5691,Mon Sep 19 17:21:34 +0000 2016
jewjewpewpew,SmithLucais,#RODAF member of the #viewage since day 1,2,2,107,0,55,Sat Nov 04 09:31:55 +0000 2017
j,g0atxhead,,9,9,32,0,982,Sat Jul 14 01:46:28 +0000 2012
des,asvpdesiree,hi joshie! :),164,164,160,0,40237,Fri Jan 01 22:56:46 +0000 2016
𝒹𝑒𝒷𝓈 ☆,despxna_,,1041,1041,1550,3,11849,Wed Mar 26 09:23:36 +0000 2014
yushael,leahsuy,can you not                                 - https://t.co/otzODHARaB,13,13,218,0,1762,Fri Jun 30 05:43:06 +0000 2017
Max Cortés,mr_rmax2002,https://t.co/ySbd4k6PjA,37,37,353,0,39747,Sun Nov 06 10:02:54 +0000 2016
𝔫𝔦𝔫𝔞,indweuphoria,ㅤ ㅤ 𝔞𝔩𝔩 𝔱𝔥𝔢 𝔟𝔢𝔰𝔱 𝔭𝔢𝔬𝔭𝔩𝔢 𝔞𝔯𝔢 𝔠𝔯𝔞𝔷𝔶 | 𝔣𝔞𝔫 𝔞𝔠𝔠𝔬𝔲𝔫𝔱 · ㄤ ㅤ ㅤ,513,513,560,0,15986,Sun Apr 14 22:24:41 +0000 2019
jelly,angelicaxcba,lactose and talented,456,456,184,82,10999,Sun Jan 22 23:00:39 +0000 2012
/lent/ǝ/bloom/,lentebloom,also known as noah.,496,496,345,6,14057,Sat Aug 17 22:02:11 +0000 2013
tarzan,_jacetone_,swinging through life to the tune of my best friends’ music,151,151,243,0,24955,Mon Feb 06 22:58:54 +0000 2017
samara,xsamaara,“let’s do it baby i know the law”,168,168,160,1,17490,Wed Dec 24 04:17:38 +0000 2014
North.,northxix,rockstar @nvrlndlbl • manager @trahgic • management@nvrlndlbl.com,177,177,246,0,5173,Mon Feb 04 01:22:45 +0000 2019
David Goushaw,Goushaw,,114,114,224,1,42196,Mon Dec 23 20:00:50 +0000 2013
mal ᵔᴥᵔ,liawbyy,harmonizer | ca: $liawby,1335,1335,410,9,123933,Sun Jul 14 09:18:51 +0000 2013
sab,nrbs___,,4,4,95,0,619,Mon Jan 29 00:14:00 +0000 2018
🌐,futuragolden,,9,9,97,0,5193,Tue Feb 25 16:19:55 +0000 2020
keanni 🧚🏾‍♀️,keannilong,superrrsadical,667,667,634,7,42484,Tue Mar 23 23:31:30 +0000 2010
I just want to pet my cats,shaggednfagged,,40,40,306,0,2370,Tue Oct 13 05:50:21 +0000 2015
Savv,SavannaahRose,"fuck it, we ball",680,680,386,5,75444,Sun Apr 18 22:10:19 +0000 2010
IV,isaiahkristian,@sharpdialect,296,296,211,1,15038,Wed Aug 21 17:09:21 +0000 2013
Jens,petrydish_,Exercise Science at Florida Atlantic University. Strength and conditioning intern @FAU_Football. Brother of ΠΚΦ. #prayformitchell,309,309,149,0,17364,Wed Aug 06 01:21:15 +0000 2014
ash,odeszlut,enter the void ⬡,597,597,497,2,26307,Sat Jun 20 18:08:27 +0000 2015
JonTheKiid,JonKiid,Glitter Boy.,5,5,21,0,52,Thu May 09 06:41:01 +0000 2019
fominic dike,angrykirb,"be good, do good",142,142,130,1,20844,Mon May 28 11:31:25 +0000 2018
✰ arianna.,7ari38,,130,130,891,0,49319,Tue Nov 06 02:47:56 +0000 2018
yay,yanenowihl,,555,555,271,0,19693,Thu Oct 02 21:00:16 +0000 2014
Sushrut Shendey,SushrutShendey,🎶🎧🎶... 🖤🐍,214,214,402,4,15816,Wed Feb 06 21:20:37 +0000 2013
🐚🐝,shelbyysartinn,mvs,41,41,156,1,7921,Fri Aug 29 02:11:19 +0000 2014
Sameerah Lawal,sameerah_lawal,"Sugar, spice, and everything nice🍫🍦🍰",82,82,132,1,20010,Mon Jun 16 20:38:48 +0000 2014
yasmine ❥,angelbxbey,😎,64,64,132,0,1336,Wed Feb 17 18:02:29 +0000 2016
Ron Perry,theRonPerry,"Chairman & CEO, Columbia Records.",11599,11599,968,100,6360,Sun Jun 28 22:13:36 +0000 2009
:),boyinjeansz,the divine feminine,41,41,48,0,997,Sat Mar 08 19:59:21 +0000 2014
alexa,alexanyem,,133,133,350,3,48244,Mon Feb 15 13:51:10 +0000 2010
Michael,michaelcolquit,,197,197,132,0,6731,Mon Jan 11 01:46:04 +0000 2016
Chasey,Chvse_B,lowkey a bearface stan account,152,152,262,4,15156,Wed Jan 25 04:54:36 +0000 2012
manu,Ldcmanu,À quelques centimètres d'être une légende,35,35,308,2,920,Sat Mar 07 22:00:28 +0000 2015
Tone.95,Ochoa_KLM,TATTOOED POET...L£^V£ M£ Al0N£,28,28,132,0,159,Fri Aug 14 02:48:01 +0000 2009
:),zoeyreinert,,101,101,35,0,13966,Thu Jul 20 11:08:59 +0000 2017
jan,janicihaimona,,11,11,43,0,9575,Sun Feb 05 06:55:06 +0000 2017
ya tu sabes,decorativebum,,2,2,110,0,667,Mon Apr 23 00:23:26 +0000 2018
Bobby,BobbyAllcock,twitter,208,208,308,0,21073,Thu Feb 23 14:06:35 +0000 2012
tanya,tanye__west,if you approach me alexa will break your legs unprompted,278,278,207,2,73363,Tue Jul 24 19:25:02 +0000 2012
Travis,thetosborn,"*plays london stage theme from capcom vs. snk 2 on repeat 24/7.
LCC.
Profile pic by John Adair.",70,70,2890,1,83106,Sun Sep 14 03:27:09 +0000 2014
COINDA🍀,coindag,antes muerta que sencilla,990,990,795,5,18249,Tue Jul 08 03:59:24 +0000 2014
laila,couplenights,,1268,1268,247,67,54246,Thu Dec 14 06:37:54 +0000 2017
JoNah,snowflaksmasher,weat dogs run,13,13,137,0,1578,Mon Sep 11 07:04:32 +0000 2017
keepin up w kc,kheat__,makin the rockin world go round,764,764,523,2,2614,Wed Mar 25 16:10:25 +0000 2015
jena,jenagjan,eat tha rich,116,116,98,0,14627,Sun Jan 21 15:59:04 +0000 2018
a,swa3gy,,0,0,26,0,179,Tue Aug 06 07:23:35 +0000 2019
paige,gattoonabagel,i am not getting out of this car until i see a pierced nipple,43,43,218,0,25245,Wed Jan 13 04:53:35 +0000 2016
Karen Stauffer,karen_stauffer_,univ. of florida 💙🧡,372,372,332,0,2494,Thu Aug 29 00:55:11 +0000 2013
asia˚* ❀,1975asiaa,pull my heart out my chest || BLM,79,79,111,0,5779,Sat Nov 23 23:05:11 +0000 2019
Pat Smith,pats_myth,,183,183,366,2,3846,Wed Sep 09 16:55:44 +0000 2009
joaquin,castanedajm,,208,208,386,0,10874,Sun Jul 08 01:04:45 +0000 2012
sean,spiffseann,account hacked at 1M. please re follow😉,11,11,90,0,2847,Sat Sep 14 04:06:16 +0000 2019
joe south₈₉,joesouth89,↓ stream sum songz ↓,469,469,1035,1,12754,Sat Mar 30 08:10:32 +0000 2019
K A I • S I N,ultravioletkai,iluvu4u ☾,248,248,659,1,11461,Sat May 12 03:33:09 +0000 2012
Enzo Staub,EnzoStaub,Everyone’s favorite white boy,13,13,27,0,182,Mon Oct 14 00:28:28 +0000 2019
ashlyn,ashlynhartfiel,"rodrick from diary of a wimpy kid and mattress mack fan account, what about it",256,256,472,0,11347,Wed Jul 31 03:19:07 +0000 2013
hunter,huntermaac,just vibing accordingly ✌🏻♊️ @jadee_kentt 💕,217,217,543,5,4286,Sat Nov 02 17:49:08 +0000 2013
( ＾◡＾)っ ²⁰¹³-⁷,yoongi_taebebe,tae:”Set everything on fire bow wow wow” [fan account ] ╰(*´︶`*)╯♡ BTS ♡ Ateez. ♡TXT,44,44,105,1,6342,Sat Jul 15 22:44:48 +0000 2017
jacoby,jacobyparke,,63,63,890,0,3972,Sun Jan 01 03:38:23 +0000 2017
Sofia Sanchez,SofiaSa67436630,dvhs 2022| ‘you’re not as simple as they want you to be.|,10,10,153,0,1501,Thu Aug 23 16:29:34 +0000 2018
makenna,mkennaa_,,699,699,553,2,23278,Sat May 31 20:10:44 +0000 2014
Bshad,BigBadShad,"Dont be sad, be rad! Murray state ΛΧΑ '20",783,783,863,5,6003,Thu Apr 12 00:25:09 +0000 2012
TEO NIO,nioteo,,1628,1628,1054,15,3450,Sun Dec 19 21:40:09 +0000 2010
boba,evyxay,,112,112,250,0,9543,Tue May 22 15:05:12 +0000 2018
Jordan Diewert,JTD_11,,467,467,272,0,5174,Fri Oct 14 13:19:05 +0000 2011
Magnus,m_baungaard,im home sick.,23,23,392,0,16616,Wed Feb 03 08:25:13 +0000 2016
c̗͔͛͊̓͊h̿͒̄̋͊̃ͅr̤̥̯̘̯̃ͤi͔̳ͧ͋͂͛̒s̶̃̿̾̏̈̈́,v3LLSD,living too fast for my own good,82,82,128,0,8940,Tue Jul 30 11:31:33 +0000 2019
certified deity,Sketch_Demon,"OUCH! 
🤕",19,19,690,0,5040,Sun May 07 03:14:06 +0000 2017
J,be_sidju,i just b on here,311,311,757,3,84988,Thu Apr 04 14:40:33 +0000 2019
jocelyn,jjclynvllsn,,348,348,272,3,55417,Sun Feb 13 19:21:52 +0000 2011
zork,midwestalien,"📸: zach.villegas

stream ginger",78,78,346,0,8816,Sat Jul 11 03:17:53 +0000 2015
Pai Naife ™,NaifeHedonista,21/creative,615,615,277,4,33300,Mon Aug 12 20:09:05 +0000 2013
denise :),dxniisx,👻: nicolepdenise,31,31,26,0,189,Wed Sep 16 13:03:25 +0000 2015
WE SHOULD ALL BE RIDING IN TESLAS,hvncesalohcin,uh huh,3,3,41,0,1858,Tue Jan 22 11:24:29 +0000 2019
